hotel_name,star_rating,rating_score,location_score,review_amount,bed_info,price,breakfast_included,free_cancellation,no_prepayment_needed,centrally_located,sustainability_certification,distance_from_downtown,checkin,checkout
Sheraton New York Times Square Hotel,4.0,6.4,,1833,1 queen bed,"₪ 6,195",False,False,False,True,False,,9 April 2025,14 April 2025
Hotel Indigo NYC Downtown - Wall Street by IHG,4.0,8.4,,1055,N/A,"₪ 5,277",False,False,False,True,False,7.3 km from downtown,9 April 2025,14 April 2025
"Dream Downtown, by Hyatt",4.0,7.3,,1468,1 queen bed,"₪ 7,617",False,False,False,True,False,3.4 km from downtown,9 April 2025,14 April 2025
Heritage Hotel New York City,3.0,7.4,9.4,3801,1 king bed,"₪ 4,542",False,False,False,True,False,2.8 km from downtown,9 April 2025,14 April 2025
Moxy NYC Chelsea,4.0,8.3,9.3,3052,1 king bed,"₪ 7,771",False,False,False,True,False,2.5 km from downtown,9 April 2025,14 April 2025
Hard Rock Hotel New York,4.0,8.6,9.4,3052,1 king bed,"₪ 8,388",False,False,False,True,False,,9 April 2025,14 April 2025
Royalton New York,4.0,7.5,9.4,3117,1 queen bed,"₪ 6,159",False,True,False,False,False,,10 April 2025,14 April 2025
Riu Plaza Manhattan Times Square,4.0,8.7,9.6,13192,2 queen beds,"₪ 9,982",False,False,False,False,True,,10 April 2025,14 April 2025
UNTITLED at 3 Freeman Alley,4.0,8.5,,606,1 queen bed,"₪ 5,335",False,True,False,False,False,5.2 km from downtown,10 April 2025,14 April 2025
Element Times Square West,4.0,8.1,,7691,1 king bed,"₪ 4,218",False,False,False,False,False,,10 April 2025,14 April 2025
Aura Hotel Times Square Newly Renovated,4.0,7.7,9.4,526,1 full bed,"₪ 4,244",False,False,False,False,False,,10 April 2025,14 April 2025
Sonder at One Platt,4.0,8.2,,1922,N/A,"₪ 4,168",False,False,False,False,False,7 km from downtown,10 April 2025,14 April 2025
"33 Hotel, New York City, Seaport",5.0,8.8,9.3,681,1 king bed,"₪ 5,824",False,False,False,False,False,6.9 km from downtown,10 April 2025,14 April 2025
NH Collection New York Madison Avenue,4.0,8.5,9.5,1940,Beds: 1 double or 2 twins,"₪ 6,598",False,False,False,False,True,2 km from downtown,10 April 2025,14 April 2025
Hotel 57 by LuxUrban,4.0,7.0,,5161,1 queen bed,"₪ 4,731",False,False,False,False,False,,10 April 2025,14 April 2025
"The New Yorker, A Wyndham Hotel",4.0,7.7,9.4,15545,1 queen bed,"₪ 4,500",False,True,False,False,False,,10 April 2025,14 April 2025
Residence Inn by Marriott New York Manhattan/Times Square,4.0,8.1,9.7,7035,N/A,"₪ 6,679",False,False,False,False,False,,10 April 2025,14 April 2025
Pod Times Square,3.0,8.3,9.4,23113,2 twin beds,"₪ 3,653",False,True,True,False,False,,10 April 2025,14 April 2025
SpringHill Suites by Marriott New York Manhattan Chelsea,4.0,8.4,9.5,11132,N/A,"₪ 5,384",False,True,False,False,False,2.5 km from downtown,10 April 2025,14 April 2025
Arlo Midtown,4.0,8.6,,6066,1 king bed,"₪ 5,303",False,False,False,False,False,,10 April 2025,14 April 2025
Holiday Inn Express - Times Square South by IHG,3.0,8.2,9.5,2881,1 king bed,"₪ 4,718",False,False,False,False,False,2 km from downtown,10 April 2025,14 April 2025
Hyatt House New York/Chelsea,3.0,8.5,9.5,1805,1 king bed,"₪ 6,139",False,False,False,False,False,2.5 km from downtown,10 April 2025,14 April 2025
Fairfield Inn by Marriott New York Manhattan/Financial District,3.0,7.8,,3655,1 king bed,"₪ 3,633",False,True,True,False,False,7.2 km from downtown,10 April 2025,14 April 2025
citizenM New York Times Square,4.0,8.7,9.6,3980,1 king bed,"₪ 4,744",False,False,False,False,True,,10 April 2025,14 April 2025
Doubletree By Hilton New York Times Square West,4.0,6.8,,10895,1 king bed,"₪ 3,864",False,False,False,False,True,,10 April 2025,14 April 2025
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,4.0,8.4,,7002,1 king bed,"₪ 5,231",False,True,True,False,False,,10 April 2025,14 April 2025
Hyatt Centric Times Square New York,4.0,8.4,9.5,1406,1 king bed,"₪ 6,282",False,False,False,False,True,,10 April 2025,14 April 2025
Candlewood Suites NYC -Times Square by IHG,3.0,8.1,,2070,N/A,"₪ 5,796",False,False,False,False,False,,10 April 2025,14 April 2025
LUMA Hotel - Times Square,4.0,9.0,9.8,4191,1 king bed,"₪ 7,499",False,True,True,False,False,,10 April 2025,14 April 2025
Home2 Suites By Hilton New York Times Square,3.0,7.8,9.5,1292,1 queen bed,"₪ 4,779",False,False,False,False,False,,10 April 2025,14 April 2025
Homewood Suites Midtown Manhattan Times Square South,3.0,8.3,,4420,1 king bed,"₪ 6,260",False,False,False,False,True,,10 April 2025,14 April 2025
New York Marriott Marquis,5.0,8.3,9.5,3072,1 king bed,"₪ 8,566",False,False,False,False,False,,10 April 2025,14 April 2025
The Blakely by LuxUrban,,7.4,9.4,6071,1 king bed,"₪ 5,049",False,False,False,False,False,,10 April 2025,14 April 2025
Renaissance New York Times Square by Marriott,4.0,8.4,9.6,2176,1 king bed,"₪ 6,264",False,False,False,False,False,,10 April 2025,14 April 2025
The Belvedere Hotel,3.0,7.9,9.4,5883,1 king bed,"₪ 4,758",False,True,False,False,False,,10 April 2025,14 April 2025
Hotel Edison Times Square,4.0,7.7,9.4,13093,1 queen bed,"₪ 5,190",False,True,True,False,False,,10 April 2025,14 April 2025
Omni Berkshire Place,4.0,8.6,9.6,1704,1 king bed,"₪ 5,874",False,False,False,False,False,,10 April 2025,14 April 2025
Holiday Inn Express - Times Square by IHG,3.0,6.9,,2211,1 king bed,"₪ 4,293",False,False,False,False,False,,10 April 2025,14 April 2025
Hampton Inn Manhattan Chelsea,3.0,7.2,,1832,1 queen bed,"₪ 5,082",False,False,False,False,True,2.9 km from downtown,10 April 2025,14 April 2025
The Chelsean New York,3.0,7.0,,2924,1 king bed,"₪ 4,721",False,True,False,False,False,2.8 km from downtown,10 April 2025,14 April 2025
Hilton Club The Central at 5th New York,3.0,9.0,9.8,814,N/A,"₪ 15,991",False,True,True,False,False,,10 April 2025,14 April 2025
Hyatt Place New York City - Times Square,4.0,7.8,,21751,1 king bed,"₪ 4,985",False,True,True,False,False,,10 April 2025,14 April 2025
"The Cloud One New York-Downtown, by the Motel One Group",4.0,8.6,9.4,6560,1 king bed,"₪ 4,637",False,True,True,False,False,7 km from downtown,10 April 2025,14 April 2025
The Pearl Hotel,4.0,8.7,9.7,2135,1 queen bed,"₪ 6,451",False,True,False,False,False,,10 April 2025,14 April 2025
The Herald by LuxUrban,3.0,7.7,9.6,9270,1 king bed,"₪ 4,571",False,False,False,False,False,2 km from downtown,10 April 2025,14 April 2025
Sonder Battery Park,3.0,8.6,,2568,N/A,"₪ 4,655",False,False,False,False,False,7.5 km from downtown,10 April 2025,14 April 2025
Hilton Garden Inn New York/Midtown Park Avenue,3.0,8.1,9.3,2239,1 king bed,"₪ 4,653",False,False,False,False,True,2.4 km from downtown,10 April 2025,14 April 2025
"The Beekman Tower, Trademark Collection by Wyndham",4.0,8.4,,1680,N/A,"₪ 5,458",False,True,True,False,False,,10 April 2025,14 April 2025
TRYP by Wyndham New York City Times Square - Midtown,4.0,7.4,,2691,1 queen bed,"₪ 5,591",False,True,True,False,False,,10 April 2025,14 April 2025
Hotel Lucerne,4.0,8.5,9.5,2180,2 full beds,"₪ 6,551",False,False,False,False,False,1.7 km from downtown,10 April 2025,14 April 2025
Fairfield Inn & Suites New York Manhattan/Downtown East,3.0,8.3,,1286,"2 beds (1 king, 1 sofa bed)","₪ 4,882",False,False,False,False,False,6.2 km from downtown,10 April 2025,14 April 2025
Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,4.0,8.6,9.4,1785,N/A,"₪ 5,620",False,False,False,False,True,6.9 km from downtown,10 April 2025,14 April 2025
TownePlace Suites by Marriott New York Manhattan/Chelsea,4.0,8.2,9.4,7685,N/A,"₪ 4,578",False,True,False,False,False,2.5 km from downtown,10 April 2025,14 April 2025
Holiday Inn Express New York City Chelsea by IHG,3.0,7.8,,3617,1 king bed,"₪ 4,833",False,False,False,False,False,2.4 km from downtown,10 April 2025,14 April 2025
Courtyard New York Downtown Manhattan/Financial District,3.0,7.8,,2261,1 king bed,"₪ 3,926",False,True,True,False,False,7.1 km from downtown,10 April 2025,14 April 2025
Hyatt Grand Central New York,4.0,7.4,,2957,1 king bed,"₪ 4,813",False,True,True,False,False,,10 April 2025,14 April 2025
"The Mayfair Hotel Times Square, Ascend Hotel Collection",3.0,8.6,9.6,2101,1 full bed,"₪ 4,046",False,False,False,False,False,,10 April 2025,14 April 2025
Pestana Park Avenue,4.0,8.9,9.6,1000,2 bunk beds,"₪ 4,627",False,True,False,False,False,,10 April 2025,14 April 2025
Four Points by Sheraton New York Downtown,3.0,7.9,,2036,1 queen bed,"₪ 4,261",False,True,True,False,False,7 km from downtown,10 April 2025,14 April 2025
Renaissance New York Chelsea Hotel,4.0,8.2,,1226,1 king bed,"₪ 5,303",False,True,True,False,False,2.8 km from downtown,10 April 2025,14 April 2025
Virgin Hotels New York City,4.0,8.3,,1438,1 king bed,"₪ 6,236",False,True,False,False,False,2.5 km from downtown,10 April 2025,14 April 2025
SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,3.0,8.0,9.5,1203,N/A,"₪ 5,265",True,True,True,False,False,1.9 km from downtown,10 April 2025,14 April 2025
W New York - Times Square,4.0,7.9,9.3,1391,1 king bed,"₪ 5,967",False,False,False,False,False,,10 April 2025,14 April 2025
InterContinental New York Times Square by IHG,4.0,8.0,,1769,1 king bed,"₪ 7,022",False,False,False,False,False,,10 April 2025,14 April 2025
"The Draper New York, Tapestry Collection by Hilton",3.0,8.2,9.4,1398,1 king bed,"₪ 4,817",False,False,False,False,False,1.9 km from downtown,10 April 2025,14 April 2025
Courtyard New York Manhattan/Midtown East,4.0,8.0,,1663,1 king bed,"₪ 5,223",False,True,True,False,False,,10 April 2025,14 April 2025
70 Park Avenue Hotel,4.0,8.3,9.5,2348,Multiple bed types,"₪ 5,104",False,False,False,False,True,,10 April 2025,14 April 2025
MOXY NYC Times Square,4.0,8.1,9.4,5791,1 full bed,"₪ 4,122",False,False,False,False,False,1.9 km from downtown,10 April 2025,14 April 2025
Hotel Hayden New York,4.0,7.1,,3188,1 king bed,"₪ 4,391",False,True,True,False,False,2.5 km from downtown,10 April 2025,14 April 2025
WestHouse Hotel New York,5.0,8.1,9.4,1906,1 king bed,"₪ 12,053",False,True,True,False,True,,10 April 2025,14 April 2025
Hampton Inn Times Square Central,3.0,8.4,9.5,2829,1 king bed,"₪ 5,065",False,False,False,False,True,,10 April 2025,14 April 2025
The FIDI Hotel,4.0,8.1,,1499,1 full bed,"₪ 4,592",False,True,True,False,False,7.6 km from downtown,10 April 2025,14 April 2025
Hilton Garden Inn New York Central Park South-Midtown West,3.0,7.7,9.4,8760,1 king bed,"₪ 5,432",False,False,False,False,False,,10 April 2025,14 April 2025
DoubleTree by Hilton New York Downtown,4.0,7.5,,3950,1 king bed,"₪ 4,087",False,True,True,False,True,7.6 km from downtown,10 April 2025,14 April 2025
Lex Hotel NYC,3.0,8.3,,1527,1 queen bed,"₪ 4,569",False,True,False,False,False,3 km from downtown,10 April 2025,14 April 2025
Romer Hell's Kitchen,4.0,8.6,9.5,2599,1 king bed,"₪ 5,035",False,False,False,False,True,,10 April 2025,14 April 2025
New York Hilton Midtown,4.0,7.4,9.4,2034,1 queen bed,"₪ 5,795",False,False,False,False,False,,10 April 2025,14 April 2025
Executive Hotel Le Soleil New York,4.0,8.7,9.5,4605,1 queen bed,"₪ 6,345",False,True,False,False,False,2 km from downtown,10 April 2025,14 April 2025
"The Time New York, part of JdV by Hyatt",4.0,7.7,9.3,1755,1 queen bed,"₪ 5,752",False,True,False,False,True,,10 April 2025,14 April 2025
Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,3.0,8.0,9.3,1030,1 king bed,"₪ 4,604",False,True,True,False,False,2.6 km from downtown,10 April 2025,14 April 2025
Hotel Indigo Lower East Side New York by IHG,4.0,7.4,,535,1 queen bed,"₪ 5,106",False,False,False,False,False,5.2 km from downtown,10 April 2025,14 April 2025
Millennium Downtown New York,4.0,7.1,,5273,1 king bed,"₪ 5,851",False,True,True,False,True,6.8 km from downtown,10 April 2025,14 April 2025
Hilton Garden Inn New York Times Square South,3.0,8.2,,3957,1 king bed,"₪ 4,963",False,False,False,False,True,,10 April 2025,14 April 2025
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,4.0,8.0,9.5,4633,1 king bed,"₪ 5,114",False,True,True,False,True,2.1 km from downtown,10 April 2025,14 April 2025
Hyatt Centric Wall Street New York,4.0,8.1,,808,1 king bed,"₪ 4,239",False,False,False,False,False,7.3 km from downtown,10 April 2025,14 April 2025
Artezen Hotel,4.0,9.2,9.6,1320,1 full bed,"₪ 4,544",False,False,False,False,False,6.9 km from downtown,10 April 2025,14 April 2025
Graduate by Hilton New York,4.0,8.8,9.4,4433,1 king bed,"₪ 5,566",False,False,False,False,True,2.6 km from downtown,10 April 2025,14 April 2025
Motto by Hilton New York City Chelsea,4.0,8.5,9.4,3172,1 king bed,"₪ 4,925",False,False,False,False,True,2.8 km from downtown,10 April 2025,14 April 2025
Hyatt Centric Midtown 5th Avenue New York,4.0,8.0,,1195,1 king bed,"₪ 5,750",False,True,True,False,False,,10 April 2025,14 April 2025
Embassy Suites By Hilton New York Manhattan Times Square,4.0,7.7,9.3,3838,1 king bed,"₪ 5,713",False,False,False,False,True,1.9 km from downtown,10 April 2025,14 April 2025
Sixty LES,4.0,7.7,,839,1 queen bed,"₪ 4,949",False,True,True,False,False,5.2 km from downtown,10 April 2025,14 April 2025
Sonder at The Nash,4.0,8.1,9.3,147,N/A,"₪ 7,001",False,False,False,False,False,,10 April 2025,14 April 2025
citizenM New York Bowery,4.0,8.7,,3285,1 king bed,"₪ 4,593",False,False,False,False,True,5.4 km from downtown,10 April 2025,14 April 2025
Margaritaville Resort Times Square,4.0,8.6,9.5,4050,1 queen bed,"₪ 5,199",False,False,False,False,False,,10 April 2025,14 April 2025
The Gotham Hotel,4.0,8.5,9.5,1735,1 king bed,"₪ 5,375",False,False,False,False,False,,10 April 2025,14 April 2025
Hampton Inn by Hilton New York Times Square,3.0,7.8,9.5,2699,1 king bed,"₪ 4,936",False,False,False,False,False,,10 April 2025,14 April 2025
Hyatt Herald Square New York,4.0,8.1,9.3,1345,1 king bed,"₪ 5,486",False,False,False,False,True,2.4 km from downtown,10 April 2025,14 April 2025
Sheraton Tribeca New York Hotel,4.0,7.9,,3140,1 king bed,"₪ 5,006",False,False,False,False,False,5.6 km from downtown,10 April 2025,14 April 2025
The Manhattan at Times Square,4.0,5.5,,7598,N/A,"₪ 4,934",False,False,False,False,True,,10 April 2025,14 April 2025
Renaissance New York Midtown Hotel,4.0,8.7,9.3,1606,1 king bed,"₪ 4,392",False,False,False,False,False,2 km from downtown,10 April 2025,14 April 2025
Grayson Hotel,4.0,8.5,9.5,1111,1 king bed,"₪ 5,152",False,False,False,False,False,,10 April 2025,14 April 2025
The Muse New York,4.0,8.5,9.5,2665,1 king bed,"₪ 6,133",False,False,False,False,True,,10 April 2025,14 April 2025
DoubleTree by Hilton Hotel New York City - Chelsea,4.0,7.2,,3782,1 king bed,"₪ 4,367",False,True,True,False,True,2.5 km from downtown,10 April 2025,14 April 2025
DoubleTree by Hilton New York Times Square South,4.0,8.2,,6488,1 king bed,"₪ 4,630",False,False,False,False,True,,10 April 2025,14 April 2025
"Hotel 50 Bowery, part of JdV by Hyatt",4.0,8.6,,956,1 king bed,"₪ 4,922",False,False,False,False,False,5.9 km from downtown,10 April 2025,14 April 2025
Hotel Belleclaire Central Park,4.0,8.2,9.3,5117,1 queen bed,"₪ 6,361",False,True,True,False,False,1.6 km from downtown,10 April 2025,14 April 2025
Royalton New York,4.0,7.5,9.4,3117,1 queen bed,"₪ 2,901",False,True,False,True,False,,10 April 2025,12 April 2025
Riu Plaza Manhattan Times Square,4.0,8.7,9.6,13192,"2 beds (1 king, 1 sofa bed)","₪ 3,272",False,False,False,True,True,,10 April 2025,12 April 2025
UNTITLED at 3 Freeman Alley,4.0,8.5,,606,1 queen bed,"₪ 2,704",False,True,False,True,False,5.2 km from downtown,10 April 2025,12 April 2025
Aura Hotel Times Square Newly Renovated,4.0,7.7,9.4,526,1 full bed,"₪ 2,062",False,False,False,True,False,,10 April 2025,12 April 2025
Sonder at One Platt,4.0,8.2,,1922,N/A,"₪ 2,168",False,False,False,True,False,7 km from downtown,10 April 2025,12 April 2025
"33 Hotel, New York City, Seaport",5.0,8.8,9.3,681,1 king bed,"₪ 3,150",False,False,False,False,False,6.9 km from downtown,10 April 2025,12 April 2025
NH Collection New York Madison Avenue,4.0,8.5,9.5,1940,Beds: 1 double or 2 twins,"₪ 3,633",False,False,False,True,True,2 km from downtown,10 April 2025,12 April 2025
Hotel 57 by LuxUrban,4.0,7.0,,5161,1 queen bed,"₪ 2,458",False,False,False,True,False,,10 April 2025,12 April 2025
"The New Yorker, A Wyndham Hotel",4.0,7.7,9.4,15545,1 queen bed,"₪ 2,232",False,True,False,True,False,,10 April 2025,12 April 2025
Residence Inn by Marriott New York Manhattan/Times Square,4.0,8.1,9.7,7035,N/A,"₪ 3,308",False,False,False,True,False,,10 April 2025,12 April 2025
Pod Times Square,3.0,8.3,9.4,23113,2 twin beds,"₪ 1,820",False,False,False,True,False,,10 April 2025,12 April 2025
SpringHill Suites by Marriott New York Manhattan Chelsea,,8.4,9.5,11132,N/A,"₪ 2,896",False,False,False,True,False,2.5 km from downtown,10 April 2025,12 April 2025
Arlo Midtown,4.0,8.6,,6066,1 king bed,"₪ 2,943",False,True,False,True,False,,10 April 2025,12 April 2025
Holiday Inn Express - Times Square South by IHG,3.0,8.2,9.5,2881,1 king bed,"₪ 2,482",False,False,False,True,False,2 km from downtown,10 April 2025,12 April 2025
Hyatt House New York/Chelsea,3.0,8.5,9.5,1805,1 king bed,"₪ 2,756",False,False,False,True,False,2.5 km from downtown,10 April 2025,12 April 2025
Fairfield Inn by Marriott New York Manhattan/Financial District,3.0,7.8,,3655,1 queen bed,"₪ 1,797",False,False,False,True,False,7.2 km from downtown,10 April 2025,12 April 2025
citizenM New York Times Square,4.0,8.7,9.6,3980,1 king bed,"₪ 2,486",False,True,True,True,True,,10 April 2025,12 April 2025
Element Times Square West,4.0,8.1,,7691,1 king bed,"₪ 2,042",False,False,False,True,False,,10 April 2025,12 April 2025
Doubletree By Hilton New York Times Square West,4.0,6.8,,10895,1 king bed,"₪ 1,868",False,False,False,True,True,,10 April 2025,12 April 2025
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,4.0,8.4,,7002,1 king bed,"₪ 2,692",False,False,False,True,False,,10 April 2025,12 April 2025
Hyatt Centric Times Square New York,4.0,8.4,9.5,1406,1 king bed,"₪ 2,812",False,False,False,True,True,,10 April 2025,12 April 2025
Candlewood Suites NYC -Times Square by IHG,3.0,8.1,,2070,N/A,"₪ 2,869",False,False,False,True,False,,10 April 2025,12 April 2025
LUMA Hotel - Times Square,4.0,9.0,9.8,4191,1 king bed,"₪ 3,582",False,True,True,True,False,,10 April 2025,12 April 2025
Home2 Suites By Hilton New York Times Square,3.0,7.8,9.5,1292,1 queen bed,"₪ 2,128",False,False,False,True,False,,10 April 2025,12 April 2025
Homewood Suites Midtown Manhattan Times Square South,3.0,8.3,,4420,1 king bed,"₪ 2,860",False,True,True,True,True,,10 April 2025,12 April 2025
New York Marriott Marquis,5.0,8.3,9.5,3072,1 king bed,"₪ 4,122",False,False,False,True,False,,10 April 2025,12 April 2025
