Hotel Name,Snapshot Date,Discount Code,Count
Wyndham Garden Brooklyn Sunset Park,2015-10-16,4,6
Wyndham Garden Brooklyn Sunset Park,2015-12-18,3,6
Cassa Hotel 45th Street,2015-09-24,3,6
Wyndham Garden Brooklyn Sunset Park,2015-11-27,3,6
Wyndham Garden Brooklyn Sunset Park,2015-11-28,3,6
Cassa Hotel 45th Street,2015-09-11,3,6
Cassa Hotel 45th Street,2015-09-10,3,6
Wyndham Garden Brooklyn Sunset Park,2015-12-14,3,6
Wyndham Garden Brooklyn Sunset Park,2015-12-19,3,6
Cassa Hotel 45th Street,2015-10-06,2,6
Cassa Hotel 45th Street,2015-08-13,2,6
Cassa Hotel 45th Street,2015-08-05,3,6
Cassa Hotel 45th Street,2015-08-04,3,6
Cassa Hotel 45th Street,2015-07-28,3,6
Cassa Hotel 45th Street,2015-07-27,3,6
Cassa Hotel 45th Street,2015-07-26,3,6
Cassa Hotel 45th Street,2015-10-05,2,6
Cassa Hotel 45th Street,2015-10-10,2,6
Wyndham Garden Brooklyn Sunset Park,2015-10-17,1,6
Cassa Hotel 45th Street,2015-11-29,3,6
Conrad New York,2015-07-17,1,6
Wyndham Garden Brooklyn Sunset Park,2015-10-19,1,6
Cassa Hotel 45th Street,2015-12-18,2,6
Wyndham Garden Brooklyn Sunset Park,2015-10-22,2,6
Wyndham Garden Brooklyn Sunset Park,2015-10-22,3,6
Wyndham Garden Brooklyn Sunset Park,2015-10-23,3,6
Cassa Hotel 45th Street,2015-11-28,2,6
Cassa Hotel 45th Street,2015-10-11,2,6
Cassa Hotel 45th Street,2015-11-05,3,6
Cassa Hotel 45th Street,2015-10-20,2,6
Cassa Hotel 45th Street,2015-10-19,2,6
Cassa Hotel 45th Street,2015-10-16,2,6
Cassa Hotel 45th Street,2015-10-14,1,6
Cassa Hotel 45th Street,2015-10-13,3,6
Conrad New York,2015-11-07,3,6
Conrad New York,2015-11-09,1,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-22,3,6
Conrad New York,2015-11-10,3,6
Westin New York at Times Square,2015-09-12,2,6
Westin New York at Times Square,2015-09-13,3,6
Westin New York at Times Square,2015-09-15,2,6
Westin New York at Times Square,2015-09-15,3,6
Westin New York at Times Square,2015-09-16,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-09-09,3,6
DoubleTree by Hilton Hotel Newark Airport,2015-09-08,3,6
DoubleTree by Hilton Hotel Newark Airport,2015-09-07,3,6
DoubleTree by Hilton Hotel Newark Airport,2015-09-07,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-09-06,3,6
DoubleTree by Hilton Hotel Newark Airport,2015-09-05,3,6
DoubleTree by Hilton Hotel Newark Airport,2015-09-04,3,6
DoubleTree by Hilton Hotel Newark Airport,2015-09-01,1,6
Westin New York at Times Square,2015-09-25,3,6
Westin New York at Times Square,2015-09-26,3,6
Westin New York at Times Square,2015-09-11,2,6
Westin New York at Times Square,2015-09-09,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-09-13,3,6
Westin New York at Times Square,2015-08-22,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-22,1,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-21,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-21,1,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-20,1,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-19,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-19,1,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-13,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-09-15,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-12,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-11,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-08,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-10-07,2,6
Westin New York at Times Square,2015-08-27,3,6
DoubleTree by Hilton Hotel Newark Airport,2015-09-16,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-23,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-23,1,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-22,2,6
Conrad New York,2015-11-23,2,6
Conrad New York,2015-12-15,4,6
Conrad New York,2015-12-15,1,6
Conrad New York,2015-12-13,3,6
Conrad New York,2015-11-29,2,6
Conrad New York,2015-11-29,1,6
Conrad New York,2015-11-28,2,6
Conrad New York,2015-11-22,2,6
Conrad New York,2015-12-16,3,6
Conrad New York,2015-11-17,3,6
Conrad New York,2015-11-16,3,6
Conrad New York,2015-11-16,2,6
Conrad New York,2015-11-15,2,6
Conrad New York,2015-11-14,2,6
Conrad New York,2015-11-12,3,6
Conrad New York,2015-12-16,2,6
Westin New York at Times Square,2015-10-17,1,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-22,1,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-19,1,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-20,3,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-20,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-20,1,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-19,4,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-19,3,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-19,2,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-18,4,6
Conrad New York,2015-12-17,4,6
DoubleTree by Hilton Hotel Newark Airport,2015-07-17,2,6
Conrad New York,2015-12-26,2,6
Conrad New York,2015-12-25,3,6
Conrad New York,2015-12-24,3,6
Conrad New York,2015-12-22,3,6
Westin New York at Times Square,2015-10-16,1,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-02,4,6
Viceroy New York,2015-11-20,1,6
Viceroy New York,2015-11-19,2,6
Grand Hyatt New York,2015-10-30,4,6
The Plaza Hotel,2015-09-18,4,6
Grand Hyatt New York,2015-10-05,1,6
The Plaza Hotel,2015-09-19,3,6
The Plaza Hotel,2015-09-19,4,6
Grand Hyatt New York,2015-10-01,1,6
The Plaza Hotel,2015-09-24,1,6
The Plaza Hotel,2015-09-25,1,6
Grand Hyatt New York,2015-09-27,1,6
Grand Hyatt New York,2015-09-26,3,6
The Plaza Hotel,2015-09-26,1,6
Grand Hyatt New York,2015-09-21,2,6
Grand Hyatt New York,2015-09-21,1,6
The Plaza Hotel,2015-09-29,1,6
Grand Hyatt New York,2015-09-19,2,6
Grand Hyatt New York,2015-09-19,1,6
The Plaza Hotel,2015-09-18,3,6
The Plaza Hotel,2015-07-28,1,6
Grand Hyatt New York,2015-10-09,1,6
The New York EDITION,2015-12-16,3,6
The New York EDITION,2015-11-03,3,6
The New York EDITION,2015-11-04,3,6
The New York EDITION,2015-12-13,2,6
The New York EDITION,2015-12-15,2,6
The New York EDITION,2015-12-15,3,6
Grand Hyatt New York,2015-10-29,3,6
The New York EDITION,2015-12-17,3,6
Grand Hyatt New York,2015-10-10,3,6
The New York EDITION,2015-12-18,3,6
Grand Hyatt New York,2015-10-27,2,6
Grand Hyatt New York,2015-10-26,3,6
Grand Hyatt New York,2015-10-24,2,6
The New York EDITION,2015-12-28,2,6
The New York EDITION,2015-12-29,2,6
The Plaza Hotel,2015-10-01,1,6
Grand Hyatt New York,2015-09-17,2,6
The Plaza Hotel,2015-10-02,4,6
Four Seasons Hotel New York,2015-11-18,1,6
Four Seasons Hotel New York,2015-11-28,2,6
Four Seasons Hotel New York,2015-11-28,1,6
Four Seasons Hotel New York,2015-11-27,3,6
Four Seasons Hotel New York,2015-11-27,2,6
Four Seasons Hotel New York,2015-11-26,2,6
Four Seasons Hotel New York,2015-11-23,1,6
Four Seasons Hotel New York,2015-11-17,4,6
Four Seasons Hotel New York,2015-12-14,3,6
The Plaza Hotel,2015-10-31,2,6
The Plaza Hotel,2015-11-01,3,6
The Plaza Hotel,2015-11-02,2,6
The Plaza Hotel,2015-11-06,2,6
The Plaza Hotel,2015-11-10,2,6
The Plaza Hotel,2015-11-11,2,6
Four Seasons Hotel New York,2015-11-28,3,6
Four Seasons Hotel New York,2015-12-15,1,6
Grand Hyatt New York,2015-08-17,3,6
Grand Hyatt New York,2015-07-22,4,6
The Plaza Hotel,2015-10-05,4,6
Grand Hyatt New York,2015-08-15,3,6
The Plaza Hotel,2015-10-08,2,6
The Plaza Hotel,2015-10-08,4,6
Grand Hyatt New York,2015-08-13,2,6
The Plaza Hotel,2015-10-10,3,6
The Plaza Hotel,2015-10-13,3,6
Four Seasons Hotel New York,2015-12-16,1,6
Grand Hyatt New York,2015-07-22,3,6
The Plaza Hotel,2015-10-14,3,6
The Plaza Hotel,2015-10-15,2,6
The Plaza Hotel,2015-10-15,3,6
The Plaza Hotel,2015-10-16,2,6
The Plaza Hotel,2015-10-17,1,6
The New York EDITION,2015-11-03,2,6
The New York EDITION,2015-10-30,3,6
The Plaza Hotel,2015-12-10,2,6
The New York EDITION,2015-10-30,2,6
The New York EDITION,2015-08-25,3,6
Grand Hyatt New York,2015-11-29,4,6
Grand Hyatt New York,2015-11-23,4,6
Grand Hyatt New York,2015-11-22,2,6
Grand Hyatt New York,2015-11-22,1,6
The New York EDITION,2015-08-29,3,6
Grand Hyatt New York,2015-11-19,3,6
Grand Hyatt New York,2015-11-19,2,6
Grand Hyatt New York,2015-11-17,2,6
Grand Hyatt New York,2015-11-16,1,6
Grand Hyatt New York,2015-11-15,1,6
Grand Hyatt New York,2015-11-14,2,6
Grand Hyatt New York,2015-11-11,3,6
The New York EDITION,2015-09-21,2,6
The New York EDITION,2015-09-21,3,6
The New York EDITION,2015-08-25,2,6
The New York EDITION,2015-08-24,3,6
The New York EDITION,2015-08-24,2,6
Hampton Inn Manhattan United Nations,2015-07-21,3,6
The Lexington New York City Autograph Collection,2015-10-05,2,6
The Lexington New York City Autograph Collection,2015-10-06,1,6
Hampton Inn Manhattan United Nations,2015-08-15,3,6
Hampton Inn Manhattan United Nations,2015-08-09,2,6
The Lexington New York City Autograph Collection,2015-10-16,2,6
Hampton Inn Manhattan United Nations,2015-07-22,1,6
The Lexington New York City Autograph Collection,2015-10-20,1,6
The New York EDITION,2015-08-20,3,6
The Lexington New York City Autograph Collection,2015-10-20,2,6
Hampton Inn Manhattan United Nations,2015-07-20,3,6
Hampton Inn Manhattan United Nations,2015-07-19,3,6
Grand Hyatt New York,2015-12-16,4,6
Grand Hyatt New York,2015-12-16,1,6
The New York EDITION,2015-08-19,3,6
Grand Hyatt New York,2015-11-09,4,6
Grand Hyatt New York,2015-11-08,4,6
The New York EDITION,2015-09-26,2,6
The New York EDITION,2015-10-22,2,6
Grand Hyatt New York,2015-11-04,2,6
Grand Hyatt New York,2015-11-03,1,6
The New York EDITION,2015-10-17,3,6
Grand Hyatt New York,2015-11-01,3,6
The New York EDITION,2015-10-19,3,6
The New York EDITION,2015-10-20,3,6
Grand Hyatt New York,2015-11-01,2,6
Grand Hyatt New York,2015-11-04,3,6
The New York EDITION,2015-10-26,2,6
The New York EDITION,2015-10-26,3,6
Grand Hyatt New York,2015-10-31,3,6
The New York EDITION,2015-10-28,3,6
The New York EDITION,2015-10-29,2,6
The New York EDITION,2015-10-29,3,6
The New York EDITION,2015-10-14,3,6
The New York EDITION,2015-10-12,2,6
The New York EDITION,2015-09-27,2,6
The New York EDITION,2015-10-03,2,6
The New York EDITION,2015-09-29,2,6
Grand Hyatt New York,2015-11-07,1,6
The New York EDITION,2015-09-30,3,6
The New York EDITION,2015-10-01,3,6
The New York EDITION,2015-10-02,2,6
The New York EDITION,2015-10-02,3,6
The New York EDITION,2015-10-03,3,6
The New York EDITION,2015-10-09,3,6
The New York EDITION,2015-10-04,2,6
The New York EDITION,2015-10-05,2,6
Grand Hyatt New York,2015-11-06,1,6
The New York EDITION,2015-10-06,2,6
The New York EDITION,2015-10-07,3,6
The New York EDITION,2015-10-09,2,6
Four Seasons Hotel New York,2015-11-09,3,6
The Plaza Hotel,2015-12-10,3,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-05,2,6
Viceroy New York,2015-08-11,2,6
Four Seasons Hotel New York,2015-08-28,1,6
Four Seasons Hotel New York,2015-08-27,1,6
Viceroy New York,2015-09-26,2,6
Four Seasons Hotel New York,2015-08-26,3,6
Four Seasons Hotel New York,2015-08-25,2,6
Four Seasons Hotel New York,2015-08-25,1,6
Viceroy New York,2015-09-27,3,6
Four Seasons Hotel New York,2015-08-22,2,6
Viceroy New York,2015-09-30,4,6
Viceroy New York,2015-10-01,3,6
Viceroy New York,2015-10-01,4,6
Viceroy New York,2015-10-02,1,6
Viceroy New York,2015-10-02,2,6
Viceroy New York,2015-10-03,1,6
Four Seasons Hotel New York,2015-08-16,2,6
Four Seasons Hotel New York,2015-08-28,3,6
Four Seasons Hotel New York,2015-09-02,4,6
Four Seasons Hotel New York,2015-09-07,1,6
Viceroy New York,2015-09-14,2,6
Viceroy New York,2015-08-20,1,6
Viceroy New York,2015-08-21,2,6
Viceroy New York,2015-08-31,2,6
Four Seasons Hotel New York,2015-09-11,3,6
Viceroy New York,2015-09-12,2,6
Viceroy New York,2015-09-13,2,6
Viceroy New York,2015-09-15,2,6
Viceroy New York,2015-09-21,3,6
Viceroy New York,2015-09-16,1,6
Four Seasons Hotel New York,2015-09-11,2,6
Viceroy New York,2015-09-16,3,6
Viceroy New York,2015-09-17,1,6
Viceroy New York,2015-09-18,3,6
Viceroy New York,2015-09-19,3,6
Four Seasons Hotel New York,2015-08-15,2,6
Viceroy New York,2015-10-04,1,6
Four Seasons Hotel New York,2015-08-10,3,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-07,4,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-10,4,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-09,3,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-08,3,6
Viceroy New York,2015-11-12,1,6
Viceroy New York,2015-11-12,2,6
Viceroy New York,2015-11-12,3,6
Viceroy New York,2015-11-14,1,6
Viceroy New York,2015-10-21,4,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-07,3,6
Viceroy New York,2015-11-15,1,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-06,4,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-06,2,6
Viceroy New York,2015-11-16,4,6
Viceroy New York,2015-11-17,1,6
Viceroy New York,2015-10-22,4,6
Viceroy New York,2015-10-21,1,6
Four Seasons Hotel New York,2015-08-08,1,6
Viceroy New York,2015-10-12,4,6
Four Seasons Hotel New York,2015-08-06,1,6
Four Seasons Hotel New York,2015-07-29,2,6
Four Seasons Hotel New York,2015-07-26,2,6
Four Seasons Hotel New York,2015-07-25,2,6
Viceroy New York,2015-10-11,2,6
Viceroy New York,2015-10-12,1,6
DoubleTree by Hilton Metropolitan - New York City,2015-12-15,3,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-16,2,6
Viceroy New York,2015-10-14,4,6
Viceroy New York,2015-10-15,2,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-26,3,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-18,3,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-17,3,6
DoubleTree by Hilton Metropolitan - New York City,2015-11-16,3,6
Four Seasons Hotel New York,2015-09-12,3,6
Viceroy New York,2015-08-10,2,6
The Plaza Hotel,2015-12-11,3,6
Viceroy New York,2015-08-07,2,6
Four Seasons Hotel New York,2015-10-26,1,6
The Roosevelt Hotel New York City,2015-10-05,3,6
The Roosevelt Hotel New York City,2015-10-05,4,6
The Roosevelt Hotel New York City,2015-10-06,3,6
The Roosevelt Hotel New York City,2015-10-06,4,6
Four Seasons Hotel New York,2015-10-22,4,6
Four Seasons Hotel New York,2015-10-21,3,6
Four Seasons Hotel New York,2015-10-21,2,6
The Roosevelt Hotel New York City,2015-10-09,1,6
The Roosevelt Hotel New York City,2015-10-09,3,6
The Roosevelt Hotel New York City,2015-10-09,4,6
Four Seasons Hotel New York,2015-10-17,2,6
Four Seasons Hotel New York,2015-10-16,4,6
The Roosevelt Hotel New York City,2015-10-11,2,6
Four Seasons Hotel New York,2015-10-13,1,6
The Roosevelt Hotel New York City,2015-10-03,2,6
The Roosevelt Hotel New York City,2015-10-02,2,6
The Roosevelt Hotel New York City,2015-10-02,1,6
The Roosevelt Hotel New York City,2015-08-28,2,6
Four Seasons Hotel New York,2015-11-06,2,6
The Plaza Hotel,2015-12-16,3,6
The Plaza Hotel,2015-12-17,1,6
The Roosevelt Hotel New York City,2015-08-13,1,6
The Roosevelt Hotel New York City,2015-08-19,2,6
Four Seasons Hotel New York,2015-11-04,4,6
The Roosevelt Hotel New York City,2015-08-29,2,6
The Roosevelt Hotel New York City,2015-09-29,4,6
Four Seasons Hotel New York,2015-11-04,2,6
Four Seasons Hotel New York,2015-11-03,4,6
The Roosevelt Hotel New York City,2015-09-01,2,6
Four Seasons Hotel New York,2015-10-28,2,6
The Roosevelt Hotel New York City,2015-09-24,1,6
The Roosevelt Hotel New York City,2015-09-25,1,6
Four Seasons Hotel New York,2015-10-03,2,6
Four Seasons Hotel New York,2015-10-02,3,6
The Roosevelt Hotel New York City,2015-10-18,2,6
Viceroy New York,2015-07-25,3,6
The Roosevelt Hotel New York City,2015-11-15,1,6
The Roosevelt Hotel New York City,2015-11-15,3,6
The Roosevelt Hotel New York City,2015-11-17,3,6
The Roosevelt Hotel New York City,2015-11-19,3,6
The Roosevelt Hotel New York City,2015-11-20,3,6
The Roosevelt Hotel New York City,2015-11-21,3,6
Viceroy New York,2015-07-25,4,6
The Roosevelt Hotel New York City,2015-11-14,1,6
Viceroy New York,2015-07-26,4,6
Viceroy New York,2015-07-27,3,6
Viceroy New York,2015-07-30,2,6
Viceroy New York,2015-08-04,1,6
Viceroy New York,2015-08-05,2,6
Viceroy New York,2015-08-05,3,6
Four Seasons Hotel New York,2015-09-21,3,6
The Roosevelt Hotel New York City,2015-11-12,2,6
The Roosevelt Hotel New York City,2015-10-20,2,6
Four Seasons Hotel New York,2015-09-26,1,6
The Roosevelt Hotel New York City,2015-10-20,3,6
The Roosevelt Hotel New York City,2015-10-21,1,6
The Roosevelt Hotel New York City,2015-10-22,2,6
Four Seasons Hotel New York,2015-09-29,2,6
Four Seasons Hotel New York,2015-09-29,1,6
Four Seasons Hotel New York,2015-09-26,3,6
Four Seasons Hotel New York,2015-09-25,3,6
The Roosevelt Hotel New York City,2015-11-11,2,6
Four Seasons Hotel New York,2015-09-25,2,6
Four Seasons Hotel New York,2015-09-24,2,6
The Roosevelt Hotel New York City,2015-11-09,3,6
Four Seasons Hotel New York,2015-09-23,3,6
The Roosevelt Hotel New York City,2015-11-10,3,6
The Roosevelt Hotel New York City,2015-11-11,1,6
The Plaza Hotel,2015-09-27,4,6
Hilton Garden Inn New York West 35th Street,2015-09-26,1,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-10,4,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-05,1,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-06,1,6
Newark Liberty International Airport Marriott,2015-09-17,1,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-07,1,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-08,4,6
Martha Washington,2015-08-12,1,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-11,4,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-15,3,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-16,3,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-17,1,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-17,3,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-18,1,6
Langham Place New York Fifth Avenue,2015-09-23,2,6
Langham Place New York Fifth Avenue,2015-09-16,2,6
Homewood Suites by Hilton NY Midtown Manhattan Times Square,2015-08-19,1,6
Langham Place New York Fifth Avenue,2015-09-15,4,6
